"_id","name","timestamp","value"
"11","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,003","{"BSSID":"dc:9f:db:b2:3d:70","HexSSID":"0x43726f637573","SSID":"Crocus","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2437,"level":-86,"timestamp":1462561234.003,"tsf":167334941639,"wifiSsid":{"SSID":"Crocus","asciiBytes":6,"octets":{"buf":[67,114,111,99,117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":6}}}"
"12","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,011","{"BSSID":"c6:9f:db:b2:3e:53","HexSSID":"0x776f726b2e6e6574","SSID":"work.net","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-89,"timestamp":1462561234.011,"tsf":167334941991,"wifiSsid":{"SSID":"work.net","asciiBytes":8,"octets":{"buf":[119,111,114,107,46,110,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":8}}}"
"13","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,017","{"BSSID":"dc:9f:db:b2:3e:52","HexSSID":"0x4e6f6275","SSID":"Nobu","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-63,"timestamp":1462561234.017,"tsf":167334942394,"wifiSsid":{"SSID":"Nobu","asciiBytes":4,"octets":{"buf":[78,111,98,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":4}}}"
"14","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,017","{"BSSID":"74:d0:2b:de:bd:b8","HexSSID":"0x726761737069343135","SSID":"rgaspi415","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-73,"timestamp":1462561234.017,"tsf":167334942853,"wifiSsid":{"SSID":"rgaspi415","asciiBytes":9,"octets":{"buf":[114,103,97,115,112,105,52,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":9}}}"
"15","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,018","{"BSSID":"00:18:b0:fd:da:01","HexSSID":"0x4265656c696e655f576946695f575041","SSID":"Beeline_WiFi_WPA","capabilities":"[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-80,"timestamp":1462561234.018,"tsf":167334943323,"wifiSsid":{"SSID":"Beeline_WiFi_WPA","asciiBytes":16,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,95,87,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":16}}}"
"16","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,019","{"BSSID":"c6:9f:db:b1:3e:52","HexSSID":"0x776f726b2e6e6574","SSID":"work.net","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":5745,"level":-86,"timestamp":1462561234.019,"tsf":167334944236,"wifiSsid":{"SSID":"work.net","asciiBytes":8,"octets":{"buf":[119,111,114,107,46,110,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":8}}}"
"17","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,019","{"BSSID":"30:89:d3:3a:78:20","HexSSID":"0x526f616d696e676d616e5f3635353339","SSID":"Roamingman_65539","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-82,"timestamp":1462561234.019,"tsf":167334944657,"wifiSsid":{"SSID":"Roamingman_65539","asciiBytes":16,"octets":{"buf":[82,111,97,109,105,110,103,109,97,110,95,54,53,53,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":16}}}"
"18","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,02","{"BSSID":"ca:9f:db:b1:3e:52","HexSSID":"0x43726f637573","SSID":"Crocus","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":5745,"level":-87,"timestamp":1462561234.02,"tsf":167334945295,"wifiSsid":{"SSID":"Crocus","asciiBytes":6,"octets":{"buf":[67,114,111,99,117,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":6}}}"
"19","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,026","{"BSSID":"cc:b2:55:c8:6e:70","HexSSID":"0x54656c6c5261","SSID":"TellRa","capabilities":"[WPA2-PSK-CCMP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2437,"level":-88,"timestamp":1462561234.026,"tsf":167334945650,"wifiSsid":{"SSID":"TellRa","asciiBytes":6,"octets":{"buf":[84,101,108,108,82,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":6}}}"
"20","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,029","{"BSSID":"00:18:b0:fd:da:00","HexSSID":"0x4265656c696e655f57694669","SSID":"Beeline_WiFi","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-80,"timestamp":1462561234.029,"tsf":167334946007,"wifiSsid":{"SSID":"Beeline_WiFi","asciiBytes":12,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":12}}}"
"21","edu.mit.media.funf.probe.builtin.WifiProbe","1462561234,03","{"BSSID":"c2:9f:db:b1:3e:52","HexSSID":"0x4e6f6275","SSID":"Nobu","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":5745,"level":-87,"timestamp":1462561234.03,"tsf":167334946521,"wifiSsid":{"SSID":"Nobu","asciiBytes":4,"octets":{"buf":[78,111,98,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":4}}}"
"22","edu.mit.media.funf.probe.builtin.CellTowerProbe","1462561305,241","{"cid":14631,"lac":26628,"psc":-1,"timestamp":1462561305.241,"type":1}"
"23","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,349","{"BSSID":"4c:5e:0c:a5:cb:fe","HexSSID":"0x","SSID":"","capabilities":"[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2447,"level":-86,"timestamp":1462561307.349,"tsf":167408323088,"wifiSsid":{"SSID":"","asciiBytes":0,"octets":{"buf":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":0}}}"
"24","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,35","{"BSSID":"00:18:b0:fd:da:01","HexSSID":"0x4265656c696e655f576946695f575041","SSID":"Beeline_WiFi_WPA","capabilities":"[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-77,"timestamp":1462561307.35,"tsf":167408323422,"wifiSsid":{"SSID":"Beeline_WiFi_WPA","asciiBytes":16,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,95,87,80,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":16}}}"
"25","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,351","{"BSSID":"00:18:b0:fd:da:00","HexSSID":"0x4265656c696e655f57694669","SSID":"Beeline_WiFi","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2457,"level":-77,"timestamp":1462561307.351,"tsf":167408324498,"wifiSsid":{"SSID":"Beeline_WiFi","asciiBytes":12,"octets":{"buf":[66,101,101,108,105,110,101,95,87,105,70,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":12}}}"
"26","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,353","{"BSSID":"e0:3f:49:89:8e:10","HexSSID":"0x766f7069687261","SSID":"vopihra","capabilities":"[WPA2-PSK-CCMP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-80,"timestamp":1462561307.353,"tsf":167408325289,"wifiSsid":{"SSID":"vopihra","asciiBytes":7,"octets":{"buf":[118,111,112,105,104,114,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":7}}}"
"27","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,354","{"BSSID":"70:71:bc:f0:51:09","HexSSID":"0x323462613430","SSID":"24ba40","capabilities":"[WPA-PSK-CCMP+TKIP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-74,"timestamp":1462561307.354,"tsf":167408325744,"wifiSsid":{"SSID":"24ba40","asciiBytes":6,"octets":{"buf":[50,52,98,97,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":6}}}"
"28","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,354","{"BSSID":"56:2a:a2:0f:37:34","HexSSID":"0x4449524543542d6648","SSID":"DIRECT-fH","capabilities":"[WPA2-PSK-CCMP][WPS][ESS][P2P]","distanceCm":-1,"distanceSdCm":-1,"frequency":2437,"level":-71,"timestamp":1462561307.354,"tsf":167408326158,"wifiSsid":{"SSID":"DIRECT-fH","asciiBytes":9,"octets":{"buf":[68,73,82,69,67,84,45,102,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":9}}}"
"29","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,356","{"BSSID":"9e:93:4e:39:3a:af","HexSSID":"0x4449524543542d36325068617365722033323630","SSID":"DIRECT-62Phaser 3260","capabilities":"[WPA2-PSK-CCMP][WPS-AUTH][ESS][P2P]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-86,"timestamp":1462561307.356,"tsf":167408326684,"wifiSsid":{"SSID":"DIRECT-62Phaser 3260","asciiBytes":20,"octets":{"buf":[68,73,82,69,67,84,45,54,50,80,104,97,115,101,114,32,51,50,54,48,0,0,0,0,0,0,0,0,0,0,0,0],"count":20}}}"
"30","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,366","{"BSSID":"8c:04:ff:f4:9f:96","HexSSID":"0x546563685f4430353431383933","SSID":"Tech_D0541893","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":5240,"level":-91,"timestamp":1462561307.366,"tsf":167408327601,"wifiSsid":{"SSID":"Tech_D0541893","asciiBytes":13,"octets":{"buf":[84,101,99,104,95,68,48,53,52,49,56,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":13}}}"
"31","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,367","{"BSSID":"dc:9f:db:b2:3e:52","HexSSID":"0x4e6f6275","SSID":"Nobu","capabilities":"[ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-86,"timestamp":1462561307.367,"tsf":167408328288,"wifiSsid":{"SSID":"Nobu","asciiBytes":4,"octets":{"buf":[78,111,98,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":4}}}"
"32","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,367","{"BSSID":"e0:ce:c3:c7:19:ad","HexSSID":"0x414b41444f2d31394137","SSID":"AKADO-19A7","capabilities":"[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS]","distanceCm":-1,"distanceSdCm":-1,"frequency":2462,"level":-75,"timestamp":1462561307.367,"tsf":167408328626,"wifiSsid":{"SSID":"AKADO-19A7","asciiBytes":10,"octets":{"buf":[65,75,65,68,79,45,49,57,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":10}}}"
"33","edu.mit.media.funf.probe.builtin.WifiProbe","1462561307,368","{"BSSID":"56:35:30:78:32:71","HexSSID":"0x4449524543542d59322d425241564941","SSID":"DIRECT-Y2-BRAVIA","capabilities":"[WPA2-PSK-CCMP][WPS][ESS][P2P]","distanceCm":-1,"distanceSdCm":-1,"frequency":2412,"level":-78,"timestamp":1462561307.368,"tsf":167408329207,"wifiSsid":{"SSID":"DIRECT-Y2-BRAVIA","asciiBytes":16,"octets":{"buf":[68,73,82,69,67,84,45,89,50,45,66,82,65,86,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],"count":16}}}"
